client_ref,order_id,duration,deadline,known_difficult,created_on,last_modified_on,created_on_time,deadline_period,order_weekday,order_hours
50c9406377-439c4132e6a4-1604008094226765711,NA,302.8899999999994,1604036912,0,1604008155,1604008155,2020-10-29T21:49:15Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226762665,NA,301.1100000000006,1604036912,0,1604008154,1604008154,2020-10-29T21:49:14Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226759859,NA,299.53000000000065,1604036912,0,1604008152,1604008152,2020-10-29T21:49:12Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226756690,NA,300.1999999999989,1604036912,0,1604008150,1604008150,2020-10-29T21:49:10Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226753462,NA,300.60000000000036,1604036912,0,1604008148,1604008148,2020-10-29T21:49:08Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226750385,NA,300.47999999999956,1604036912,0,1604008146,1604008146,2020-10-29T21:49:06Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226746897,NA,299.3800000000001,1604036912,0,1604008145,1604008145,2020-10-29T21:49:05Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226743942,NA,295.3900000000003,1604036912,0,1604008143,1604008143,2020-10-29T21:49:03Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226740489,NA,299.7699999999995,1604036912,0,1604008141,1604008141,2020-10-29T21:49:01Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226737174,NA,299.5,1604036912,0,1604008139,1604008139,2020-10-29T21:48:59Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226730387,NA,301.5700000000006,1604036912,0,1604008138,1604008138,2020-10-29T21:48:58Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226726851,NA,302.3000000000002,1604036912,0,1604008137,1604008137,2020-10-29T21:48:57Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226723534,NA,302.1899999999996,1604036912,0,1604008136,1604008136,2020-10-29T21:48:56Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226720258,NA,303.85000000000036,1604036912,0,1604008135,1604008135,2020-10-29T21:48:55Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226715686,NA,301.8799999999992,1604036912,0,1604008134,1604008134,2020-10-29T21:48:54Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226711908,NA,300.78000000000065,1604036912,0,1604008133,1604008133,2020-10-29T21:48:53Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226708165,NA,302.3199999999997,1604036912,0,1604008132,1604008132,2020-10-29T21:48:52Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226704919,NA,302.9300000000003,1604036912,0,1604008130,1604008130,2020-10-29T21:48:50Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226700640,NA,302.9399999999996,1604036912,0,1604008128,1604008128,2020-10-29T21:48:48Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226697105,NA,301.1600000000003,1604036912,0,1604008127,1604008127,2020-10-29T21:48:47Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226693619,NA,301.12999999999965,1604036912,0,1604008126,1604008126,2020-10-29T21:48:46Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226688157,NA,327.6800000000003,1604036912,0,1604008125,1604008125,2020-10-29T21:48:45Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226684068,NA,327.67999999999984,1604036912,0,1604008124,1604008124,2020-10-29T21:48:44Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226680751,NA,260.3800000000001,1604036912,0,1604008123,1604008123,2020-10-29T21:48:43Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226676921,NA,300.03,1604036912,0,1604008122,1604008122,2020-10-29T21:48:42Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226673277,NA,299.22,1604036912,0,1604008121,1604008121,2020-10-29T21:48:41Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226668777,NA,287.25,1604036912,0,1604008120,1604008120,2020-10-29T21:48:40Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226665088,NA,286.19000000000005,1604036912,0,1604008119,1604008119,2020-10-29T21:48:39Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226660976,NA,287.2499999999999,1604036912,0,1604008118,1604008118,2020-10-29T21:48:38Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226649428,NA,286.19000000000005,1604036912,0,1604008117,1604008117,2020-10-29T21:48:37Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226644939,NA,286.55,1604036912,0,1604008115,1604008115,2020-10-29T21:48:35Z,8,Thu,21
50c9406377-439c4132e6a4-1604008094226635583,NA,298.34,1604036912,0,1604008113,1604008113,2020-10-29T21:48:33Z,8,Thu,21
306983ecdd-5338ca48f000-1604007827372891268,NA,295.28999999999996,1604065428,0,1604007829,1604007829,2020-10-29T21:43:49Z,16,Thu,21
306983ecdd-5338ca48f000-1604007818422820226,NA,294.535,1604065418,0,1604007819,1604007819,2020-10-29T21:43:39Z,16,Thu,21
306983ecdd-5338ca48f000-1604007813575696179,NA,259.68000000000006,1604065414,0,1604007815,1604007815,2020-10-29T21:43:35Z,16,Thu,21
306983ecdd-5338ca48f000-1604007802653664192,NA,299.425,1604065403,0,1604007804,1604007804,2020-10-29T21:43:24Z,16,Thu,21
306983ecdd-5338ca48f000-1604007796491019071,NA,302.65999999999997,1604065397,0,1604007798,1604007798,2020-10-29T21:43:18Z,16,Thu,21
306983ecdd-5338ca48f000-1604007790580771443,NA,298.84000000000003,1604065390,0,1604007791,1604007791,2020-10-29T21:43:11Z,16,Thu,21
c466537388-b417b960ac43-1604007546928000659,NA,284.34000000000003,1604065147,0,1604007549,1604007549,2020-10-29T21:39:09Z,16,Thu,21
c466537388-b417b960ac43-1604007536006401592,NA,296.99,1604065137,0,1604007539,1604007539,2020-10-29T21:38:59Z,16,Thu,21
c466537388-b417b960ac43-1604007522924329946,NA,283.78999999999996,1604065123,0,1604007524,1604007524,2020-10-29T21:38:44Z,16,Thu,21
fbc8fef946-53b181b56485-1604007400084514122,NA,338.24,1604065000,0,1604007401,1604007401,2020-10-29T21:36:41Z,16,Thu,21
fbc8fef946-53b181b56485-1604007379294299799,NA,298.355,1604064980,0,1604007381,1604007381,2020-10-29T21:36:21Z,16,Thu,21
fbc8fef946-53b181b56485-1604007372507333802,NA,233.98000000000002,1604064973,0,1604007374,1604007374,2020-10-29T21:36:14Z,16,Thu,21
fbc8fef946-53b181b56485-1604007357440360087,NA,439.6999999999998,1604064957,0,1604007358,1604007358,2020-10-29T21:35:58Z,16,Thu,21
fbc8fef946-53b181b56485-1604007351256710839,NA,307.9799999999999,1604064952,0,1604007353,1604007353,2020-10-29T21:35:53Z,16,Thu,21
fbc8fef946-53b181b56485-1604007348088746367,NA,308.2600000000002,1604064949,0,1604007350,1604007350,2020-10-29T21:35:50Z,16,Thu,21
fbc8fef946-53b181b56485-1604007342552021712,NA,321.48,1604064943,0,1604007344,1604007344,2020-10-29T21:35:44Z,16,Thu,21
fbc8fef946-53b181b56485-1604007343977572607,NA,306.68,1604064944,0,1604007344,1604007344,2020-10-29T21:35:44Z,16,Thu,21
fbc8fef946-53b181b56485-1604007283158621889,NA,218.05999999999995,1604064883,0,1604007284,1604007284,2020-10-29T21:34:44Z,16,Thu,21
fbc8fef946-53b181b56485-1604007202692615214,NA,143.1300000000001,1604064802,0,1604007203,1604007203,2020-10-29T21:33:23Z,16,Thu,21
fbc8fef946-53b181b56485-1604007172135015920,NA,91.13,1604064772,0,1604007173,1604007173,2020-10-29T21:32:53Z,16,Thu,21
fbc8fef946-53b181b56485-1604007141381627223,NA,44.464999999999975,1604064741,0,1604007142,1604007142,2020-10-29T21:32:22Z,16,Thu,21
2bc206ee49-0e8e2c5dfd1d-1604006910197771865,NA,292.525,1604064510,0,1604006911,1604006911,2020-10-29T21:28:31Z,16,Thu,21
2bc206ee49-0e8e2c5dfd1d-1604006900365466804,NA,304.6650000000001,1604064500,0,1604006901,1604006901,2020-10-29T21:28:21Z,16,Thu,21
2bc206ee49-0e8e2c5dfd1d-1604006879586657995,NA,231.20999999999992,1604064479,0,1604006880,1604006880,2020-10-29T21:28:00Z,16,Thu,21
8a631c5ecf-b11cb2182fca-1604005494770970997,NA,294.13,1604066695,0,1604005496,1604005496,2020-10-29T21:04:56Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005467206487279,NA,303.02,1604066667,0,1604005468,1604005468,2020-10-29T21:04:28Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005442423921442,NA,303.94000000000005,1604066642,0,1604005443,1604005443,2020-10-29T21:04:03Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005426353301993,NA,306.77999999999975,1604066626,0,1604005427,1604005427,2020-10-29T21:03:47Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005403669238887,NA,302.0300000000002,1604066604,0,1604005405,1604005405,2020-10-29T21:03:25Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005399161253585,NA,297.96000000000004,1604066599,0,1604005400,1604005400,2020-10-29T21:03:20Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005369969885661,NA,292.59499999999997,1604066570,0,1604005371,1604005371,2020-10-29T21:02:51Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005363521045076,NA,302.01,1604066563,0,1604005364,1604005364,2020-10-29T21:02:44Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005359214824660,NA,300.575,1604066559,0,1604005360,1604005360,2020-10-29T21:02:40Z,17,Thu,21
8a631c5ecf-b11cb2182fca-1604005252015810633,NA,5.019999999999982,1604066452,0,1604005253,1604005253,2020-10-29T21:00:53Z,17,Thu,21
0ac2632e2a-387c00380a02-1604004284327196923,NA,306.17999999999984,1604065485,0,1604004286,1604004286,2020-10-29T20:44:46Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004281421768981,NA,300.25,1604065482,0,1604004283,1604004283,2020-10-29T20:44:43Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004269705628364,NA,298.97,1604065469,0,1604004270,1604004270,2020-10-29T20:44:30Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004257861789772,NA,307.82,1604065458,0,1604004259,1604004259,2020-10-29T20:44:19Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004250639191875,NA,299.55999999999995,1604065450,0,1604004251,1604004251,2020-10-29T20:44:11Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004202718451359,NA,299.22,1604065403,0,1604004204,1604004204,2020-10-29T20:43:24Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004202228002234,NA,303.65000000000003,1604065402,0,1604004203,1604004203,2020-10-29T20:43:23Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004199444608936,NA,287.9000000000001,1604065399,0,1604004200,1604004200,2020-10-29T20:43:20Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004189589322188,NA,294.69000000000005,1604065389,0,1604004190,1604004190,2020-10-29T20:43:10Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004170458763229,NA,302.7199999999998,1604065371,0,1604004172,1604004172,2020-10-29T20:42:52Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004171370669067,NA,300.73,1604065371,0,1604004172,1604004172,2020-10-29T20:42:52Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004156746666051,NA,305.74,1604065356,0,1604004157,1604004157,2020-10-29T20:42:37Z,17,Thu,20
0ac2632e2a-387c00380a02-1604004039428362698,NA,35.76000000000022,1604065239,0,1604004040,1604004040,2020-10-29T20:40:40Z,17,Thu,20
786c208ac7-aab51614c9ab-1604003799012276981,NA,300.5799999999999,1604064999,0,1604003800,1604003800,2020-10-29T20:36:40Z,17,Thu,20
786c208ac7-aab51614c9ab-1604003770383906550,NA,296.93000000000006,1604064971,0,1604003772,1604003772,2020-10-29T20:36:12Z,17,Thu,20
786c208ac7-aab51614c9ab-1604003760745621274,NA,329.6,1604064960,0,1604003761,1604003761,2020-10-29T20:36:01Z,17,Thu,20
786c208ac7-aab51614c9ab-1604003721032781583,NA,153.85000000000002,1604064921,0,1604003722,1604003722,2020-10-29T20:35:22Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003478261775566,NA,303.345,1604064678,0,1604003479,1604003479,2020-10-29T20:31:19Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003439200040451,NA,296.7049999999999,1604064639,0,1604003440,1604003440,2020-10-29T20:30:40Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003437387958738,NA,299.02999999999975,1604064637,0,1604003438,1604003438,2020-10-29T20:30:38Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003410431913084,NA,301.80999999999995,1604064611,0,1604003411,1604003411,2020-10-29T20:30:11Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003399804716477,NA,301.22000000000025,1604064600,0,1604003402,1604003402,2020-10-29T20:30:02Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003390122647298,NA,300.78,1604064590,0,1604003391,1604003391,2020-10-29T20:29:51Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003378204789273,NA,297.5100000000002,1604064578,0,1604003379,1604003379,2020-10-29T20:29:39Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003331499325076,NA,310.01,1604064531,0,1604003332,1604003332,2020-10-29T20:28:52Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003330175158744,NA,296.6500000000001,1604064530,0,1604003331,1604003331,2020-10-29T20:28:51Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003316182044251,NA,301.26,1604064517,0,1604003319,1604003319,2020-10-29T20:28:39Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003312901377662,NA,309.60499999999996,1604064513,0,1604003314,1604003314,2020-10-29T20:28:34Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003311892423490,NA,309.695,1604064512,0,1604003313,1604003313,2020-10-29T20:28:33Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003309745597851,NA,303.8699999999999,1604064510,0,1604003311,1604003311,2020-10-29T20:28:31Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003308576857817,NA,299.0300000000002,1604064509,0,1604003310,1604003310,2020-10-29T20:28:30Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003307041312366,NA,296.5899999999999,1604064507,0,1604003308,1604003308,2020-10-29T20:28:28Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003305222231119,NA,300.81000000000006,1604064505,0,1604003306,1604003306,2020-10-29T20:28:26Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003295567692863,NA,302.53999999999996,1604064495,0,1604003296,1604003296,2020-10-29T20:28:16Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003271426604379,NA,296.46000000000004,1604064471,0,1604003272,1604003272,2020-10-29T20:27:52Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003262688083616,NA,296.60000000000014,1604064463,0,1604003264,1604003264,2020-10-29T20:27:44Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003261289757209,NA,301.48,1604064461,0,1604003262,1604003262,2020-10-29T20:27:42Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003227145474209,NA,303.08000000000004,1604064427,0,1604003228,1604003228,2020-10-29T20:27:08Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003216797189709,NA,300.02999999999975,1604064416,0,1604003217,1604003217,2020-10-29T20:26:57Z,17,Thu,20
e5f3bfd0fc-6c29c3671f48-1604003150354523459,NA,107.98999999999978,1604064350,0,1604003151,1604003151,2020-10-29T20:25:51Z,17,Thu,20
c8e21da5e3-beda3adc113a-1604003122712858181,NA,157.82999999999993,1604064323,0,1604003124,1604003124,2020-10-29T20:25:24Z,17,Thu,20
218f4dd0ee-b8ef2556481d-1604002478549835450,NA,300.08500000000004,1604067279,0,1604002480,1604002480,2020-10-29T20:14:40Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002474759460223,NA,300.1300000000001,1604067276,0,1604002478,1604002478,2020-10-29T20:14:38Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002474463275391,NA,305.4000000000001,1604067276,0,1604002477,1604002477,2020-10-29T20:14:37Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002472647313402,NA,303.62999999999965,1604067275,0,1604002476,1604002476,2020-10-29T20:14:36Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002469464809375,NA,97.53999999999996,1604067269,0,1604002470,1604002470,2020-10-29T20:14:30Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002454324580038,NA,297.3399999999999,1604067255,0,1604002456,1604002456,2020-10-29T20:14:16Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002449146492695,NA,301.73,1604067249,0,1604002450,1604002450,2020-10-29T20:14:10Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002441045269061,NA,301.05999999999995,1604067241,0,1604002442,1604002442,2020-10-29T20:14:02Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002420978314671,NA,303.4899999999998,1604067221,0,1604002421,1604002421,2020-10-29T20:13:41Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002415876852828,NA,293.635,1604067216,0,1604002417,1604002417,2020-10-29T20:13:37Z,18,Thu,20
218f4dd0ee-b8ef2556481d-1604002413019463076,NA,301.8900000000003,1604067213,0,1604002414,1604002414,2020-10-29T20:13:34Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001958138475570,NA,297.9499999999998,1604066760,0,1604001961,1604001961,2020-10-29T20:06:01Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001862275881440,NA,302.1300000000001,1604066663,0,1604001864,1604001864,2020-10-29T20:04:24Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001852268550318,NA,302.21000000000004,1604066653,0,1604001854,1604001854,2020-10-29T20:04:14Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001849578379248,NA,303.80999999999995,1604066650,0,1604001851,1604001851,2020-10-29T20:04:11Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001841855581071,NA,301.6700000000001,1604066643,0,1604001844,1604001844,2020-10-29T20:04:04Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001834872404659,NA,300.905,1604066636,0,1604001837,1604001837,2020-10-29T20:03:57Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001778196858198,NA,302.31000000000006,1604066578,0,1604001779,1604001779,2020-10-29T20:02:59Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001772550262209,NA,297.145,1604066572,0,1604001773,1604001773,2020-10-29T20:02:53Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001768861877257,NA,301.64,1604066569,0,1604001770,1604001770,2020-10-29T20:02:50Z,18,Thu,20
72e68bd79f-dde84f8107da-1604001712148253915,NA,67.09000000000015,1604066513,0,1604001714,1604001714,2020-10-29T20:01:54Z,18,Thu,20
599dd07caa-2dffaee27c67-1604001646939385383,NA,298.6300000000001,1604066447,0,1604001648,1604001648,2020-10-29T20:00:48Z,18,Thu,20
599dd07caa-2dffaee27c67-1604001623854909127,NA,304.915,1604066424,0,1604001625,1604001625,2020-10-29T20:00:25Z,18,Thu,20
599dd07caa-2dffaee27c67-1604001601910366924,NA,277.03999999999996,1604066403,0,1604001605,1604001605,2020-10-29T20:00:05Z,18,Thu,20
599dd07caa-2dffaee27c67-1604001602838694623,NA,280.87499999999994,1604066403,0,1604001605,1604001605,2020-10-29T20:00:05Z,18,Thu,20
599dd07caa-2dffaee27c67-1604001552645437200,NA,305.17999999999984,1604066352,0,1604001553,1604001553,2020-10-29T19:59:13Z,18,Thu,19
599dd07caa-2dffaee27c67-1604001542685152884,NA,301.46000000000004,1604066342,0,1604001543,1604001543,2020-10-29T19:59:03Z,18,Thu,19
599dd07caa-2dffaee27c67-1604001504089566205,NA,95.25,1604066304,0,1604001505,1604001505,2020-10-29T19:58:25Z,18,Thu,19
bcaf0ddb32-99208241819d-1603996726447865281,NA,299.9100000000001,1604065126,0,1603996727,1603996727,2020-10-29T18:38:47Z,19,Thu,18
bcaf0ddb32-99208241819d-1603996712784668097,NA,298.15,1604065113,0,1603996714,1603996714,2020-10-29T18:38:34Z,19,Thu,18
bcaf0ddb32-99208241819d-1603996700036955029,NA,300.69999999999993,1604065100,0,1603996701,1603996701,2020-10-29T18:38:21Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996678135583147,NA,301.9200000000001,1604065079,0,1603996680,1603996680,2020-10-29T18:38:00Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996669840114249,NA,296.94,1604065070,0,1603996671,1603996671,2020-10-29T18:37:51Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996653565768832,NA,293.8899999999999,1604065056,0,1603996657,1603996657,2020-10-29T18:37:37Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996653704211377,NA,300.25,1604065054,0,1603996654,1603996654,2020-10-29T18:37:34Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996649203511842,NA,286.23,1604065049,0,1603996650,1603996650,2020-10-29T18:37:30Z,19,Thu,18
bcaf0ddb32-99208241819d-1603996638604827242,NA,299.01,1604065039,0,1603996640,1603996640,2020-10-29T18:37:20Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996619916416612,NA,289.48,1604065020,0,1603996621,1603996621,2020-10-29T18:37:01Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996618365473010,NA,315.22,1604065018,0,1603996619,1603996619,2020-10-29T18:36:59Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996615773247764,NA,298.35999999999996,1604065016,0,1603996617,1603996617,2020-10-29T18:36:57Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996592658576158,NA,305.0999999999999,1604064992,0,1603996593,1603996593,2020-10-29T18:36:33Z,19,Thu,18
6992f3a9b7-34072ac2c7c7-1603996584561522773,NA,294.5500000000002,1604064984,0,1603996585,1603996585,2020-10-29T18:36:25Z,19,Thu,18
bcaf0ddb32-99208241819d-1603996570186026932,NA,101.50999999999999,1604064970,0,1603996571,1603996571,2020-10-29T18:36:11Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995506892457361,NA,302.0600000000002,1604063907,0,1603995508,1603995508,2020-10-29T18:18:28Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995490399384828,NA,295.6100000000001,1604063891,0,1603995492,1603995492,2020-10-29T18:18:12Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995458416994105,NA,298.56999999999994,1604063859,0,1603995460,1603995460,2020-10-29T18:17:40Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995453439809076,NA,304.8499999999999,1604063853,0,1603995454,1603995454,2020-10-29T18:17:34Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995452143650152,NA,304.875,1604063852,0,1603995453,1603995453,2020-10-29T18:17:33Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995410739908392,NA,296.80999999999995,1604063811,0,1603995412,1603995412,2020-10-29T18:16:52Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995405558956351,NA,302.595,1604063806,0,1603995407,1603995407,2020-10-29T18:16:47Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995403262537625,NA,299.05999999999995,1604063804,0,1603995405,1603995405,2020-10-29T18:16:45Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995398242799310,NA,298.90999999999985,1604063799,0,1603995400,1603995400,2020-10-29T18:16:40Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995390782900256,NA,308.0899999999999,1604063790,0,1603995391,1603995391,2020-10-29T18:16:31Z,19,Thu,18
1fa0468e31-d371e908d7a2-1603995341245892709,NA,82.67000000000007,1604063742,0,1603995343,1603995343,2020-10-29T18:15:43Z,19,Thu,18
75977f0956-e49a2c22-1603989656222728386,PO16039896575211463,305.9899999999998,1604065256,0,1603989657,1603989657,2020-10-29T16:40:57Z,21,Thu,16
75977f0956-e49a2c22-1603989643928582212,PO16039896451184014,300.1899999999996,1604065244,0,1603989645,1603989645,2020-10-29T16:40:45Z,21,Thu,16
75977f0956-e49a2c22-1603989625456621738,PO16039896274511900,299.06000000000006,1604065226,0,1603989627,1603989627,2020-10-29T16:40:27Z,21,Thu,16
